"paper_title","author_name","is_first_author"
"Evaluating User Experience in the Context of Cultural Heritage Dissemination Using Extended Reality: A Case Study of the Dacian Bronze Matrix with Hollow Design","Mateescu Suciu Liliana",False
"Evaluating User Experience in the Context of Cultural Heritage Dissemination Using Extended Reality: A Case Study of the Dacian Bronze Matrix with Hollow Design","Radu Comes",False
"Evaluating User Experience in the Context of Cultural Heritage Dissemination Using Extended Reality: A Case Study of the Dacian Bronze Matrix with Hollow Design","Dorin Mircea Popovici",False
"Evaluation of an Interactive Music Performance System in the Context of Irish Traditional Dance Music","Hugo Maruri-Aguilar",False
"Evaluation of an Interactive Music Performance System in the Context of Irish Traditional Dance Music","Bob L. T. Sturm",False
"Evaluation of an Interactive Music Performance System in the Context of Irish Traditional Dance Music","Steve Benford",False
"Evaluation of an Interactive Music Performance System in the Context of Irish Traditional Dance Music","Marco Amerotti",True
"Evaluation of an Interactive Music Performance System in the Context of Irish Traditional Dance Music","Craig Vear",False
"Evaluation of the Effect of Change in Support Conditions on the Seismic Behavior of a Historical Masonry Bridge","Adem Doğangün",False
"Evaluation of the Effect of Change in Support Conditions on the Seismic Behavior of a Historical Masonry Bridge","Şahin Sözen",True
"Evaluation of Timbre-Based Control of a Parametric Synthesizer","Youngmoo E. Kim",False
"Evaluation of Timbre-Based Control of a Parametric Synthesizer","Je Gregorio",True
"Evaporated: Explorations in Art, Science, and Salt","Wendy Wischer",False
"Evaporated: Explorations in Art, Science, and Salt","Brenda B. Bowen",True
"Everyday life and spatial transformation: The construction of a community’s interiority in the void deck","Jiawen Han",True
"Evoking Sympathy Through Immersive Experiences in A Walk Alone","Julia DeLaney",False
"Evoking Sympathy Through Immersive Experiences in A Walk Alone","Jinsil Hwaryoung Seo",False
"Evoking Sympathy Through Immersive Experiences in A Walk Alone","Eeman Al-Zubeidi",True
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Chelsea Thompto",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Adriaan Odendaal",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Karla Zavala",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Clea T. von Chamier-Waite",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Vygandas “Vegas” Šimbelis",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Valentina Serrati",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Sanjay Sahota",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Giusy Pirrotta",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Louise Mackenzie",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Joo Yun Lee",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Lucie Lederhendler",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Mario Duarte",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Kathleen Deck",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Kristin Carlson",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Rain Ashford",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Janna Ahrndt",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Jennifer (Juniper) Harrower",False
"Evolution of the Subject: Synthetic Biology in Fine Art Practice","Sheila Pinkel",True
"Evolving Roles and Workflows of Creative Practitioners in the Age of Generative AI","Srishti Palani",True
"Evolving Roles and Workflows of Creative Practitioners in the Age of Generative AI","Gonzalo A. Ramos",False
"Examining Temporal Trends and Design Goals of Digital Music Instruments for Education in NIME: A Proposed Taxonomy","Isabela Corintha",False
"Examining Temporal Trends and Design Goals of Digital Music Instruments for Education in NIME: A Proposed Taxonomy","Pedro Luís",False
"Examining Temporal Trends and Design Goals of Digital Music Instruments for Education in NIME: A Proposed Taxonomy","Margarida Pessoa",True
"Examining Temporal Trends and Design Goals of Digital Music Instruments for Education in NIME: A Proposed Taxonomy","Cláudio Parauta",False
"Examining Temporal Trends and Design Goals of Digital Music Instruments for Education in NIME: A Proposed Taxonomy","Gilberto Bernardes",False
"Examining the Text-to-Image Community of Practice: Why and How do People Prompt Generative AIs?","Téo Sanchez",True
"Excello: exploring spreadsheets for music composition","Advait Sarkar",False
"Excello: exploring spreadsheets for music composition","Henry Mattinson",True
"Excerpts of ""All that Beauty""","Fred Moten",True
"Exercises in Humility: Gregory Bateson on Contingency, Croquet, and Revising Habits of Thought through Play","Doug Stark",True
"Exhibiting Mutator VR: Procedural Art Evolves to Virtual Reality","Peter Todd",False
"Exhibiting Mutator VR: Procedural Art Evolves to Virtual Reality","William Latham",True
"Exhibiting Mutator VR: Procedural Art Evolves to Virtual Reality","Stephen Todd",False
"Exhibiting Mutator VR: Procedural Art Evolves to Virtual Reality","Lance Putnam",False
"Existential dramaturgy and video games","Michail Kouratoras",True
"Expanded Notes on the Exhibitionary Conditions of Virtual Reality","Vince Dziekan",True
"EXPANDING ACCESS TO MUSIC TECHNOLOGY: Rapid Prototyping Accessible Instrument Solutions For Musicians With Intellectual Disabilities","Nathan Gammill",False
"EXPANDING ACCESS TO MUSIC TECHNOLOGY: Rapid Prototyping Accessible Instrument Solutions For Musicians With Intellectual Disabilities","Quinn Jarvis-Holland",True
"EXPANDING ACCESS TO MUSIC TECHNOLOGY: Rapid Prototyping Accessible Instrument Solutions For Musicians With Intellectual Disabilities","Crystal Cortez",False
"EXPANDING ACCESS TO MUSIC TECHNOLOGY: Rapid Prototyping Accessible Instrument Solutions For Musicians With Intellectual Disabilities","Francisco Botello",False
"Expanding Sensitivity in Immersive Media Environments","Desiree Foerster",True
"Expanding the saxophone with different tone generators and a foot controller for complementary voices","Jonas Braasch",True
"Experiential Observations: An Ontology Pattern-Based Study on Capturing the Potential Content within Evidences of Experiences","Alessandro Adamou",False
"Experiential Observations: An Ontology Pattern-Based Study on Capturing the Potential Content within Evidences of Experiences","Alessio Antonini",True
"Experiential Observations: An Ontology Pattern-Based Study on Capturing the Potential Content within Evidences of Experiences","Mari Carmen Suárez-Figueroa",False
"Experiential Observations: An Ontology Pattern-Based Study on Capturing the Potential Content within Evidences of Experiences","Francesca Benatti",False
"Experimental archiving. Artpool’s website as a digital archive of underground art in Hungary","Flóra Barkóczi",True
"Experimental Environments and the Aesthetic Experience of Metabolic Processes","Iain Campbell",False
"Experimental Environments and the Aesthetic Experience of Metabolic Processes","Desiree Foerster",True
"Experimental Modalities: Crip Representation and Access with Electronic Arts Intermix","Darrin Martin",True
"Experimenting post-colonial film landscapes: A conversation with Ana Vaz","Barbara Bergamaschi Novaes",True
"Experimenting with non-fiction VR storytelling: micronarrative, abstraction and interactive navigation. The case of In Pieces VR","Joan Soler-Adillon",True
"Experiments in Zoomumentary – telepresence and absence beyond the grid*","Trevor Hearing",True
"Explainable AI for the Arts 2 (XAIxArts2)","Qiong Wu",False
"Explainable AI for the Arts 2 (XAIxArts2)","Nick Bryan-Kinns",True
"Explainable AI for the Arts 2 (XAIxArts2)","Corey Ford",False
"Explainable AI for the Arts 2 (XAIxArts2)","Shuoyang Jasper Zheng",False
"Explainable AI for the Arts 2 (XAIxArts2)","Gabriel Vigliensoni",False
"Explainable AI for the Arts 2 (XAIxArts2)","Michael Clemens",False
"Explainable AI for the Arts 2 (XAIxArts2)","Jeba Rezwana",False
"Explainable AI for the Arts 2 (XAIxArts2)","Gus G Xia",False
"Explainable AI for the Arts 2 (XAIxArts2)","Lanxi Xiao",False
"Explainable AI for the Arts 2 (XAIxArts2)","Zijin Li",False
"Explainable AI for the Arts 2 (XAIxArts2)","Drew Hemment",False
"Explainable AI for the Arts 2 (XAIxArts2)","Makayla M Lewis",False
"Explainable AI for the Arts 2 (XAIxArts2)","Alan Chamberlain",False
"Explainable AI for the Arts 2 (XAIxArts2)","Helen Kennedy",False
"Explainable AI for the Arts: XAIxArts","Steve David Benford",False
"Explainable AI for the Arts: XAIxArts","Jeba Rezwana",False
"Explainable AI for the Arts: XAIxArts","Alan Chamberlain",False
"Explainable AI for the Arts: XAIxArts","Nick Bryan-Kinns",True
"Explainable AI for the Arts: XAIxArts","Zijin Li",False
"Explainable AI for the Arts: XAIxArts","Wu Qiong",False
"Explainable AI for the Arts: XAIxArts","Helen Kennedy",False
"Explainable AI for the Arts: XAIxArts","Gus G Xia",False
"Explainable AI for the Arts: XAIxArts","Corey Ford",False
"Explainable Authorship Identification in Cultural Heritage Applications","Fabrizio Sebastiani",False
"Explainable Authorship Identification in Cultural Heritage Applications","Anna Monreale",False
"Explainable Authorship Identification in Cultural Heritage Applications","Silvia Corbara",False
"Explainable Authorship Identification in Cultural Heritage Applications","Mattia Setzu",True
"Explainable Authorship Identification in Cultural Heritage Applications","Alejandro Moreo",False
"Exploiting Local Shape and Material Similarity for Effective SV-BRDF Reconstruction from Sparse Multi-Light Image Collections","Ruggero Pintus",True
"Exploiting Local Shape and Material Similarity for Effective SV-BRDF Reconstruction from Sparse Multi-Light Image Collections","Antonio Zorcolo",False
"Exploiting Local Shape and Material Similarity for Effective SV-BRDF Reconstruction from Sparse Multi-Light Image Collections","Moonisa Ahsan",False
"Exploiting Local Shape and Material Similarity for Effective SV-BRDF Reconstruction from Sparse Multi-Light Image Collections","Enrico Gobbetti",False
"Exploiting Local Shape and Material Similarity for Effective SV-BRDF Reconstruction from Sparse Multi-Light Image Collections","Fabio Bettio",False
"Exploiting Local Shape and Material Similarity for Effective SV-BRDF Reconstruction from Sparse Multi-Light Image Collections","Fabio Marton",False
"Explorations of Interactive Research Artifacts in Use: Applying Research through Design to Understand Ways Scholars Leverage Interactivity in their Research Practices","Kay U Schröder",False
"Explorations of Interactive Research Artifacts in Use: Applying Research through Design to Understand Ways Scholars Leverage Interactivity in their Research Practices","Emir Efendic",False
"Explorations of Interactive Research Artifacts in Use: Applying Research through Design to Understand Ways Scholars Leverage Interactivity in their Research Practices","Steffi Kohl",False
"Explorations of Interactive Research Artifacts in Use: Applying Research through Design to Understand Ways Scholars Leverage Interactivity in their Research Practices","Amanda Nicole Curtis",True
"Explorations of Interactive Research Artifacts in Use: Applying Research through Design to Understand Ways Scholars Leverage Interactivity in their Research Practices","Jos G A M Lemmink",False
"Explorations of Interactive Research Artifacts in Use: Applying Research through Design to Understand Ways Scholars Leverage Interactivity in their Research Practices","Mark Graus",False
"Explorator Genus: Designing Transportable Mechatronic Sound Objects for Outdoor Installation Art","Nathan Villicaña-Shaw",True
"Explorator Genus: Designing Transportable Mechatronic Sound Objects for Outdoor Installation Art","Dale A. Carnegie",False
"Explorator Genus: Designing Transportable Mechatronic Sound Objects for Outdoor Installation Art","Jim Murphy",False
"Explorator Genus: Designing Transportable Mechatronic Sound Objects for Outdoor Installation Art","Mo Zareei",False
